C,gamma,result
-1.5095238494888985,-5.698874891669328, 0.6157894736842107
-0.6924131006232539,-7.266690462998993, 0.7894736842105263
-1.740021566280487,-3.7641733104013655, 0.7631578947368421
-1.995495111753276,-5.399419457182643, 0.7473684210526316
-3.087687712440898,-2.809363019991542, 0.7157894736842104
-3.1227127027100643,-3.831058633872934, 0.7315789473684211
-1.514724184677125,-5.712971700592211, 0.7052631578947369
-1.6407202074935618,-0.9988760816292857, 0.4736842105263158
-7.445558066272668,-0.03713540120384984, 0.7368421052631579
-1.5072290760689326,-5.697816582634115, 0.7210526315789474
-5.684549264874468,-1.807137992015507, 0.7105263157894737
-6.657966006760121,-0.9376177460273425, 0.7315789473684211
-5.584021121658361,-0.03780242243729648, 0.7315789473684211
-1.6378995005671388,-0.9882457337931142, 0.5000000000000001
-2.8265254350539495,-6.143700632654219, 0.6631578947368422
-4.699680448797205,-7.960956450195853, 0.7473684210526316
-1.5871240574597232,-0.8616083181471933, 0.42631578947368415
-1.607379293815535,-0.9130585373226301, 0.44210526315789467
-0.09876193598753336,-2.558734843270512, 0.4
-1.466004092953756,-0.5933174713318038, 0.3052631578947368
-1.4846126546916325,-0.6475581652488367, 0.38421052631578945
-0.2051242085469765,-2.521434016190044, 0.3631578947368421
0.0,-0.28221126256999646, 0.02105263157894739
-0.5020839853353982,-0.3297114666056351, 0.04210526315789476
-0.13263498837260546,-2.1482324107404116, 0.13157894736842107
0.0,0.0, 0.06842105263157897
-0.08846358670301058,-0.1273091848314154, 0.047368421052631594
-0.7914192123787649,-1.6751640836969366, 0.3631578947368421
0.0,-0.8321237102390923, 0.026315789473684202
0.0,-0.8037239059628698, 0.042105263157894736
-3.7543502362767223,-3.2815390766969026, 0.726315789473684
0.0,-0.37438045000794107, 0.05263157894736845
0.0,-0.3421214815163247, 0.03157894736842106
-2.299233243801734,-4.300271292079838, 0.6157894736842106
0.0,-0.30650566783312916, 0.047368421052631615
0.0,-0.34664403831799134, 0.0368421052631579
-0.8968618582188113,-4.637589716428863, 0.7105263157894738
-0.015355494740979303,-0.5123291950104125, 0.03684210526315792
0.0,-0.17060830588852166, 0.04210526315789476
-2.3714349352521453,-1.595020842448244, 0.7210526315789474
0.0,-0.16624431707054027, 0.05263157894736845
0.0,-0.29836700447404246, 0.021052631578947344
-3.719729668410702,-3.216596524702884, 0.631578947368421
0.0,-0.5166138240488908, 0.03684210526315792
0.0,-0.48591795101341695, 0.047368421052631594
-1.0046967585693394,-1.3395179045766072, 0.3105263157894737
0.0,-0.5125214626050697, 0.0368421052631579
0.0,-0.4747429945132154, 0.05789473684210529
-7.823773667600456,-7.126250883071597, 0.6105263157894737
0.0,-0.5427212495343664, 0.04210526315789476
0.0,-0.4987492133370188, 0.05789473684210526
-6.7144733849827,-4.913020662054793, 0.6526315789473683
0.0,-0.4780872791192068, 0.04210526315789476
-4.468852471142593,-1.2361265157990584, 0.5368421052631579
0.0,-0.4756551106636827, 0.05263157894736845
0.0,-1.1617771159394394, 0.06315789473684212
-1.1194600647329067,-2.301431039707391, 0.7736842105263158
0.0,-0.7160811184251871, 0.06842105263157897
-0.213343004473348,-0.35954538510365286, 0.047368421052631615
-0.5059235273912344,-6.17396589943064, 0.6789473684210525
0.0,-1.5826060378671873, 0.05789473684210526
0.0,-1.5314549479527244, 0.05789473684210526
-3.080755212832733,-1.9232544469219883, 0.6631578947368422
