C,gamma,result
-6.255755158354881,-6.262786516175164, 0.7157894736842106
-4.7333307062477035,-1.0586461296581815, 0.6842105263157895
-4.010771607764697,-7.386957902117066, 0.6842105263157895
-0.2392108764155747,-7.9728639316572885, 0.6736842105263158
-2.7424047617098912,-3.5610453091373317, 0.7210526315789474
-0.7393989140231376,-7.337080195046169, 0.7526315789473684
-1.8751106184133546,-4.617521830202843, 0.736842105263158
-1.0638068567177843,-6.100573581340358, 0.7210526315789474
-0.2604730314182554,-4.641690786413884, 0.7736842105263158
-7.651714030475665,-7.41685397371043, 0.7736842105263159
-0.31657624774475135,-0.13296508843064414, 0.05263157894736843
-0.0701697597093438,-0.038298236635668115, 0.047368421052631594
-7.202580531008508,-0.06404958354496992, 0.7789473684210526
-2.682313651537973,-0.25206369265640394, 0.7473684210526316
-2.6768987778914446,-0.1088487018467938, 0.6631578947368422
-2.7064546620382286,-2.007993906360114, 0.7631578947368419
-2.8676006970256274,-2.0192404595468094, 0.7421052631578947
-5.610449380185765,-2.0728600523208773, 0.7473684210526315
-5.452964310671258,-2.0838706263481086, 0.7210526315789473
-0.05390604837070806,-1.469573121642108, 0.05263157894736843
-5.287080494609535,-2.7670668041043798, 0.6842105263157895
-1.4975486194950511,-1.1492801028400845, 0.5842105263157895
-1.5081006263072663,-1.0663591856749532, 0.47368421052631576
-1.6639549368975495,-1.0613531142095862, 0.6157894736842104
-1.5538164215221135,-0.8479453081871706, 0.3842105263157895
-1.8205622395420815,-0.6339447099451883, 0.668421052631579
-3.6183964087264693,-3.242900821340735, 0.6263157894736843
-0.06850184372639444,-3.2520197115080247, 0.6736842105263158
-0.005873651859896217,-2.8650743994490018, 0.43684210526315786
-0.01927203111523343,-2.6797309358819046, 0.3526315789473684
-0.6572044585859322,-5.1089910186660115, 0.7
-6.776071722601111,-1.5948795507209235, 0.7473684210526315
-6.38878881472116,-1.6016253007939802, 0.7421052631578948
-3.6585205907034575,-1.3971483541127423, 0.7157894736842105
-3.9976941930060983,-3.885762230620516, 0.7368421052631579
-4.336051753784384,-3.944480009991124, 0.6684210526315789
-2.167733697464039,-3.9075372611319863, 0.7473684210526315
-2.2733024276942833,-0.5628704114644223, 0.5736842105263158
-2.151624177528693,-0.4761131871101234, 0.6684210526315789
-0.724786892029027,-5.817604294860807, 0.6578947368421053
-0.9251362891514673,-5.982392890785601, 0.7263157894736842
-0.8284113246468616,-6.106382429310852, 0.6368421052631579
-1.2540807402359786,-4.479876898554932, 0.5894736842105263
-1.0463944825525637,-2.3820034908066625, 0.7263157894736842
-7.944858321411355,-6.807078079020275, 0.7052631578947368
-0.36289460108293903,-5.249058224366674, 0.631578947368421
-3.1141196644584284,-0.02566083162931898, 0.7473684210526317
-3.3099746673707666,-7.0656258508846905, 0.5842105263157895
-3.139002913823695,-1.5394373033646536, 0.6736842105263158
-5.114901672830605,-2.484903311587095, 0.668421052631579
-0.42799178499394686,-1.4465591949428838, 0.14210526315789476
-4.584627216842927,-0.032415102760707956, 0.7263157894736841
-4.468232132561541,-3.43314479995548, 0.7368421052631579
-2.482022605618517,-3.553221967059396, 0.7526315789473684
-5.874432624754306,-7.919373118284328, 0.6526315789473685
-2.4548420695822872,-0.39781097574636554, 0.6789473684210525
-1.2654585210133198,-0.3417965542232118, 0.2473684210526316
-1.1913080585448066,-1.860336010069357, 0.6894736842105262
-1.9282997552174572,-0.8164546791724874, 0.6578947368421053
-4.952906280466798,-3.0326096547428256, 0.7736842105263158
-7.253044301340531,-4.468530546057062, 0.7473684210526316
-0.14372040679539322,-2.341495603569392, 0.31052631578947365
-0.5161046761766164,-0.8297512087933553, 0.05789473684210526
-0.5551913560700129,-1.761469213582947, 0.26315789473684215
-3.868351854969428,-1.8499775311509083, 0.7473684210526316
-4.026470960723741,-4.854906840791857, 0.7578947368421053
-0.2513562358755459,-1.217468535417338, 0.05789473684210529
-0.16689482130142452,-1.2252100545582856, 0.042105263157894736
-1.8740347304326126,-0.252046202219653, 0.6736842105263158
-1.7634202052549042,-0.6898720559633329, 0.7263157894736842
-1.3895814979175256,-0.7770832372624585, 0.3736842105263158
-0.8167528883624591,-2.1889055531461006, 0.5526315789473684
-0.9579917820120742,-1.1981236734277625, 0.1631578947368421
-1.0651030704435491,-1.1469664969980295, 0.13157894736842107
-2.8732910682960275,-0.16000731135312216, 0.7
-0.06879105534064105,-0.16989598659345456, 0.026315789473684202
-1.5448747190969503,-2.9113981594299387, 0.6526315789473685
-0.08041839199501366,-0.9469624953109559, 0.047368421052631594
-0.16561666302427008,-0.47937542528377375, 0.042105263157894736
-0.025955040897055498,-2.6042424173795595, 0.4052631578947368
-1.9937297746912652,-4.210986179906609, 0.7631578947368421
-0.6715558272850852,-0.5355563609697973, 0.06315789473684211
-0.6561226799103376,-5.502926819337389, 0.7052631578947368
-0.2359290458913606,-2.1423210420626138, 0.19473684210526315
-5.942771510720716,-1.3035003944705377, 0.6789473684210526
-2.5370567736716105,-6.412845375201408, 0.7421052631578948
-1.3812030448589598,-1.6637628885844542, 0.5736842105263158
-0.40849778115796864,-1.7081355778750371, 0.15263157894736845
-3.4466931249805244,-1.0056338702295657, 0.7052631578947368
-3.448504561161812,-1.0185064551125345, 0.6684210526315789
-2.2916028859872104,-3.6835819235387293, 0.7263157894736842
-1.0346758289474531,-3.180581394567653, 0.7315789473684211
-1.6714904231609,-3.106217659353507, 0.7263157894736842
-1.645153297313659,-0.0322399501893037, 0.6684210526315789
-7.470477360568175,-0.2197802570344485, 0.768421052631579
-2.9037761822128747,-0.29854369563524047, 0.6842105263157895
-2.8575919772032723,-0.5016299783354126, 0.7421052631578947
-1.2343878305120584,-7.824964926798172, 0.6842105263157895
-6.724829764240811,-1.9201421455868855, 0.736842105263158
-2.102243768263148,-1.9270870240334452, 0.7578947368421053
-7.9278255900614845,-1.414712560924207, 0.6526315789473683
-0.8327085111371186,-4.138286781236067, 0.7105263157894737
-0.861489861484656,-2.2970287290929767, 0.7473684210526316
-0.5639709661874835,-2.316331516661199, 0.4052631578947368
-0.5423447978829632,-2.6013607214632497, 0.6368421052631579
-0.23101941500351242,-2.5538930560938957, 0.4052631578947368
-0.3220761898393879,-0.0013248492180403804, 0.0736842105263158
-1.3754149982749733,-0.6381016980308298, 0.2578947368421053
-2.326496107912783,-2.8421400146953646, 0.6526315789473685
-4.303232498985752,-2.7373650047763953, 0.7315789473684211
-4.233751615169816,-3.724562444732621, 0.7315789473684211
-3.1641858808861265,-0.4205722424788483, 0.7473684210526316
-5.391219017720509,-3.421701426801806, 0.731578947368421
-6.284337777573685,-3.359145267362257, 0.736842105263158
-0.016472748866325444,-4.795861439890572, 0.7473684210526316
-0.03681038454719199,-4.827253079170303, 0.6842105263157896
-1.2168099505038075,-1.414870265100663, 0.3368421052631579
-2.614164737111353,-1.5902426856762468, 0.7315789473684211
-2.6817534199846156,-0.892090921324089, 0.7263157894736842
-3.8457319692659255,-0.7138729606406817, 0.736842105263158
-4.92258848283536,-0.7347797688285249, 0.6526315789473685
-2.0092605629619618,-7.572379979043846, 0.7315789473684211
-1.9722826750281672,-2.1042349859091103, 0.7526315789473684
-5.6330256508795555,-1.2640895677905144, 0.6789473684210526
-1.4518325688206897,-1.249032206394517, 0.43684210526315786
-1.0707848116481726,-5.1340212065264605, 0.7421052631578947
-1.0946316849328896,-5.579749532200524, 0.7947368421052631
-0.694803251793821,-0.385362079272403, 0.05263157894736843
-1.7409001316302388,-0.1560726957096779, 0.5789473684210525
-1.774327472383313,-0.1502175095588502, 0.6631578947368422
-0.4238712746915617,-6.322195605208471, 0.7315789473684211
-0.43818948313224354,-1.0501446591292938, 0.06315789473684211
-0.1784842907714128,-1.0572999389566957, 0.047368421052631574
-6.632493179485013,-6.574468491789741, 0.7421052631578948
-2.3758234269431067,-3.017824585355562, 0.6894736842105262
-0.8943598381323852,-1.7914745319521361, 0.41578947368421054
-2.154557932680267,-7.073085568376028, 0.7894736842105263
-6.941632712233225,-2.030252915798063, 0.7421052631578947
-2.9962061407493654,-4.4491555784045955, 0.7052631578947368
-1.5776195838447353,-1.5240687029465432, 0.6526315789473685
-1.6003506032859725,-0.5189684582409854, 0.38421052631578945
-0.008553712380707942,-0.5162283383299094, 0.026315789473684202
-4.664731913930741,-0.018050188327151634, 0.6105263157894738
-7.7163072660461545,-0.32217073441865396, 0.731578947368421
-0.6475313088074696,-2.4500004559419812, 0.6578947368421053
-3.6722237152902237,-2.4769353723216687, 0.6263157894736842
-0.29269085166158504,-0.899574218540621, 0.042105263157894736
-0.2976167226580527,-0.8867410403481701, 0.05789473684210526
-0.34660632841103417,-0.885198442925649, 0.05789473684210529
